Application Date,Permit Status,Permit Type,Event Category,Event Sub-Category,Name of Event,Year-Month-App#,Event Start Date,Event End Date,Event Location - Park,Event Location - Neighborhood,Council District,Precinct,Organization,Attendance
07/12/2022 12:00:00 AM,Issued,Special Event,Commercial,,Emerald City Comic Con (ECCC) 2022,S22AU252,08/18/2022 12:00:00 AM,08/21/2022 12:00:00 AM,,First Hill,3,West,Reed Expo,74000
07/12/2022 12:00:00 AM,Issued,Special Event,Commercial,,Taste of Queen Anne,S22AU253,08/27/2022 12:00:00 AM,08/27/2022 12:00:00 AM,,Queen Anne,7,West,Queen Anne Helpline,135
07/18/2022 12:00:00 AM,Issued,Valet Parking,,,Red Carpet Valet - Seattle Opera,S22AU257,08/20/2022 12:00:00 AM,08/20/2022 12:00:00 AM,,Queen Anne,7,West,Red Carpet Valet,
07/18/2022 12:00:00 AM,Issued,Special Event,Commercial,,BMW Mcar 50th Anniversary Show,S22AU259,08/27/2022 12:00:00 AM,08/27/2022 12:00:00 AM,,Duwamish / SODO,2,South,Puget Sound Chapter BMW Car Club of America,265
07/25/2022 12:00:00 AM,Issued,Special Event,Free Speech,,WSNA Seattle Children's Informational Picket,S22AU266,08/09/2022 12:00:00 AM,08/09/2022 12:00:00 AM,,Laurelhurst / Sand Point,4,North,Washington State Nurses Association,470
07/25/2022 12:00:00 AM,Issued,Special Event,Community,,Nepantla Lowrider Block Party,S22AU267,08/27/2022 12:00:00 AM,08/27/2022 12:00:00 AM,,Roxhill / Westwood,1,Southwest,Nepantla Cultural Arts Gallery,575
07/28/2022 12:00:00 AM,Issued,Special Event,Community,,14/48: The World's Quickest Theater Festival,S22AU270,08/19/2022 12:00:00 AM,08/20/2022 12:00:00 AM,OTHER,Whittier Heights,6,North,The 14/48 Projects,785
08/05/2022 12:00:00 AM,Cancelled,Special Event,Free Speech,,Umoja Fest Parade March - Unpermitted,S22AU273,08/06/2022 12:00:00 AM,08/06/2022 12:00:00 AM,,Judkins Park,3,East,Umoja Peace Center,1125
08/03/2022 12:00:00 AM,Issued,Valet Parking,,,Red carpet valet - Miller Nash 8.10.22,S22AU276,08/10/2022 12:00:00 AM,08/10/2022 12:00:00 AM,,Belltown,7,West,Red Carpet Valet,
08/07/2022 12:00:00 AM,Issued,Special Event,Commercial,,Bourbon Bonanza,S22AU278,08/27/2022 12:00:00 AM,08/27/2022 12:00:00 AM,,Ballard,6,North,The Ballard FC Foundation,230
08/01/2022 12:00:00 AM,Cancelled,Special Event,Commercial,,Seeking Cultura,S22AU280,08/27/2022 12:00:00 AM,08/27/2022 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Seeking Ferments LLC,607
08/09/2022 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Aegis Living,S22AU282,08/11/2022 12:00:00 AM,08/11/2022 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Butler Valet,
08/09/2022 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Aegis Living 8.13,S22AU283,08/13/2022 12:00:00 AM,08/13/2022 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Butler Valet,
03/14/2022 12:00:00 AM,Issued,Special Event,Commercial,,Seattle Tennis Club NYE,S22DE106,12/31/2022 12:00:00 AM,12/31/2022 12:00:00 AM,,Madison Park,3,East;Harbor,Seattle Tennis Club,400
05/24/2022 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Jingle Bell Run,S22DE197,12/11/2022 12:00:00 AM,12/11/2022 12:00:00 AM,Green Lake Park,Green Lake,6,North,Arthritis Foundation,2300
07/20/2022 12:00:00 AM,Issued,Special Event,Free Speech,,"Our Lady of Guadalupe, Mother of the Americas Celebration",S22DE261,12/03/2022 12:00:00 AM,12/03/2022 12:00:00 AM,,Central Area / Squire Park;First Hill,3,East,Coorporation of the Catholic Archbishop of Seattle,960
08/10/2022 12:00:00 AM,Issued,Special Event,Community,,Green Lake Pathway of Lights,S22DE284,12/10/2022 12:00:00 AM,12/10/2022 12:00:00 AM,Green Lake Park,Green Lake,6,North,"SDPR, Associated Recreation Council",20250
09/07/2022 12:00:00 AM,Issued,Special Event,Commercial,,Winter Beer Festival,S22DE298,12/02/2022 12:00:00 AM,12/03/2022 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Washington Beer Commission,2625
09/23/2022 12:00:00 AM,Issued,Special Event,Community,,New Year's At The Needle,S22DE309,12/31/2022 12:00:00 AM,12/31/2022 12:00:00 AM,Seattle Center,Queen Anne,7,West,Seattle Space Needle LLC,25100
09/30/2022 12:00:00 AM,Issued,Special Event,Community,,Equinox Studios Very Open House,S22DE314,12/10/2022 12:00:00 AM,12/10/2022 12:00:00 AM,,Georgetown,2,South,Georgetown Community Development Authority,2150
10/06/2022 12:00:00 AM,Withdrawn,Special Event,Community,,South Lake Union Winter Market,S22DE315,12/08/2022 12:00:00 AM,12/09/2022 12:00:00 AM,,Cascade / Eastlake / South Lake Union,7,West,Urban Craft Uprising,1628
10/03/2022 12:00:00 AM,Cancelled,Special Event,Community,,Renegade Craft - Seattle,S22DE316,12/10/2022 12:00:00 AM,12/11/2022 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,"Renegade Craft Fair, Inc.",6324
10/06/2022 12:00:00 AM,Cancelled,Valet Parking,,,Red Carpet Valet- Alaska Airlines,S22DE317,12/05/2022 12:00:00 AM,12/05/2022 12:00:00 AM,,Duwamish / SODO,2,South,Red Carpet Valet,100
10/10/2022 12:00:00 AM,Issued,Special Event,Community,,The Great Figgy Pudding Caroling Competition,S22DE321,12/02/2022 12:00:00 AM,12/02/2022 12:00:00 AM,Westlake Park,Downtown,7,East,Pike Market Senior Center,3150
10/08/2022 12:00:00 AM,Issued,Special Event,Community,,Seafair Holiday Cruise,S22DE322,12/04/2022 12:00:00 AM,12/04/2022 12:00:00 AM,Lake Union Park,Cascade / Eastlake / South Lake Union,4,East;Harbor;West,Seafair,300
10/14/2022 12:00:00 AM,Issued,Special Event,Community,,West Seattle Hometown Holidays,S22DE323,12/03/2022 12:00:00 AM,12/03/2022 12:00:00 AM,Junction Plaza Park,West Seattle Junction / Genesee Hill,1,Southwest,West Seattle Junction Association,875
10/14/2022 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - UW Presidents House 12.9,S22DE324,12/09/2022 12:00:00 AM,12/09/2022 12:00:00 AM,,Madison Park,3,East,Butler Valet,200
10/14/2022 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Fremont Studios 12.10,S22DE329,12/10/2022 12:00:00 AM,12/10/2022 12:00:00 AM,,Fremont,6,North,Butler Valet,300
10/14/2022 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Fremont Studios 12.14,S22DE330,12/14/2022 12:00:00 AM,12/14/2022 12:00:00 AM,,Fremont,6,North,Butler Valet,200
10/11/2021 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,My Better Half Marathon,S22FE004,02/13/2022 12:00:00 AM,02/13/2022 12:00:00 AM,Seward Park,Seward Park,2,South,Orca Running,820
11/03/2021 12:00:00 AM,Complete,Special Event,Athletic,Water,Polar Plunge Seattle,S22FE005,02/26/2022 12:00:00 AM,02/26/2022 12:00:00 AM,Alki Beach,Alki / Admiral,1,Harbor;Southwest,Special Olympics Washington,575
11/30/2021 12:00:00 AM,Complete,Special Event,Community,,Lunar New Year Celebration,S22FE007,04/30/2022 12:00:00 AM,04/30/2022 12:00:00 AM,Hing Hay Park,International District,7,West,CIDBIA,5150
01/03/2022 12:00:00 AM,Complete,Special Event,Free Speech,,Walk to Harbor Memorial,S22FE020,02/12/2022 12:00:00 AM,02/12/2022 12:00:00 AM,Hing Hay Park,Downtown;International District,7,Traffic;West,United Chinese Americans of WA,370
01/06/2022 12:00:00 AM,Complete,Special Event,Commercial,,February Night Market,S22FE022,02/12/2022 12:00:00 AM,02/12/2022 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,NW Marketplaces,7205
01/31/2022 12:00:00 AM,Cancelled,Valet Parking,,,Red Carpet Valet - FRANKiE4 (2.10),S22FE056,02/10/2022 12:00:00 AM,02/10/2022 12:00:00 AM,,Capitol Hill,3,East,Red Carpet Valet,80
01/31/2022 12:00:00 AM,Cancelled,Valet Parking,,,Red Carpet Valet - FRANKiE4 (2.12),S22FE057,02/12/2022 12:00:00 AM,02/12/2022 12:00:00 AM,,Capitol Hill,3,East,Red Carpet Valet,80
02/08/2022 12:00:00 AM,Complete,Valet Parking,,,Red Carpet Valet - Seattle Opera (2.26),S22FE061,02/26/2022 12:00:00 AM,02/26/2022 12:00:00 AM,,Queen Anne,7,West,Red Carpet Valet,80
10/13/2021 12:00:00 AM,Cancelled,Special Event,Athletic,Run/Walk,Resolution Run and Polar Bear Dive,S22JA001,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Club Northwest,1500
01/19/2022 12:00:00 AM,Cancelled,Special Event,Community,,Fire Fighter Matt Runte Memorial Service,S22JA034,01/29/2022 12:00:00 AM,01/29/2022 12:00:00 AM,,Queen Anne,7,Traffic;West,Seattle Fire Department,25
01/18/2022 12:00:00 AM,Complete,Special Event,Community,,HONK! Fest West - Yesler Terrace Park,S22JU039,06/05/2022 12:00:00 AM,06/05/2022 12:00:00 AM,OTHER,International District,2,East,HONK Festival West,700
01/21/2022 12:00:00 AM,Complete,Special Event,Community,,HONK! Fest West - Georgetown,S22JU040,06/03/2022 12:00:00 AM,06/03/2022 12:00:00 AM,,Georgetown,2,South,HONK Festival West,650
01/25/2022 12:00:00 AM,Complete,Special Event,Citywide,,Fremont Solstice Parade,S22JU048,06/18/2022 12:00:00 AM,06/18/2022 12:00:00 AM,,Fremont,4;6,North;Operations;Traffic,Fremont Arts Council,15420
01/25/2022 12:00:00 AM,Cancelled,Special Event,Community,,Fremont Solstice Celebration at Gas Works,S22JU049,06/18/2022 12:00:00 AM,06/18/2022 12:00:00 AM,Gas Works Park,Fremont,4,North;Operations,Fremont Arts Council,1200
01/25/2022 12:00:00 AM,Complete,Special Event,Mixed Free Speech,,Seattle Pride Parade,S22JU050,06/26/2022 12:00:00 AM,06/26/2022 12:00:00 AM,Multiple Parks,Belltown;Downtown;Queen Anne,7,Operations;Traffic;West,Seattle Pride,307700
01/27/2022 12:00:00 AM,Complete,Special Event,Community,,HONK! Fest West - Columbia Park,S22JU053,06/04/2022 12:00:00 AM,06/04/2022 12:00:00 AM,OTHER,Columbia City,2,South,HONK Festival West,650
02/01/2022 12:00:00 AM,Complete,Special Event,Commercial,,Queer/Pride Festival,S22JU059,06/24/2022 12:00:00 AM,06/26/2022 12:00:00 AM,,Capitol Hill,3,East,Sugarbaker & Associates LLC,9120
02/09/2022 12:00:00 AM,Complete,Special Event,Commercial,,Cuff/Pride Festival,S22JU066,06/24/2022 12:00:00 AM,06/26/2022 12:00:00 AM,,Capitol Hill,3,East,Judith's Light LLC dba The Cuff Complex,8120
02/22/2022 12:00:00 AM,Complete,Special Event,Athletic,Other,Rain City Fit Pull for Pride: Seattle,S22JU075,06/18/2022 12:00:00 AM,06/18/2022 12:00:00 AM,,Capitol Hill,3,East,Rain City Fit,400
03/02/2022 12:00:00 AM,Cancelled,Special Event,Athletic,Other,Ballard FC Home Game (6.5),S22JU081,06/05/2022 12:00:00 AM,06/05/2022 12:00:00 AM,,Interbay,7,West,Ballard FC,1260
03/02/2022 12:00:00 AM,Cancelled,Special Event,Athletic,Other,Ballard FC Home Game (6.10),S22JU082,06/10/2022 12:00:00 AM,06/10/2022 12:00:00 AM,,Interbay,7,West,Ballard FC,1260
03/02/2022 12:00:00 AM,Cancelled,Special Event,Athletic,Other,Ballard FC Home Game (6.24),S22JU083,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,,Interbay,7,West,Ballard FC,1260
03/07/2022 12:00:00 AM,Cancelled,Special Event,Commercial,,ACT GALA,S22JU090,06/04/2022 12:00:00 AM,06/04/2022 12:00:00 AM,,Downtown,7,West,ACT Theatre,325
03/10/2022 12:00:00 AM,Complete,Special Event,Athletic,Cycling,Taco Time Volunteer Park Criterium,S22JU098,06/18/2022 12:00:00 AM,06/18/2022 12:00:00 AM,,North Capitol Hill,3,East,Seattle Super Squadra Cycling Team,550
03/11/2022 12:00:00 AM,Complete,Special Event,Commercial,,Union Pride,S22JU102,06/24/2022 12:00:00 AM,06/26/2022 12:00:00 AM,,Capitol Hill,3,East,U14 LLC dba Union,3993
03/14/2022 12:00:00 AM,Complete,Special Event,Free Speech,,Seattle Dyke March,S22JU103,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Capitol Hill,3,East,Seattle Dyke March,908
03/15/2022 12:00:00 AM,Complete,Special Event,Community,,PrideFest Capitol Hill,S22JU108,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Capitol Hill,3,East,PrideFest,10150
03/16/2022 12:00:00 AM,Complete,Special Event,Commercial,,Rhein Haus Pride Weekend,S22JU109,06/25/2022 12:00:00 AM,06/26/2022 12:00:00 AM,,First Hill,3,East,Weimann-Maclise Restaurants,1450
03/18/2022 12:00:00 AM,Complete,Special Event,Commercial,,Wildrose Pride 2022,S22JU111,06/24/2022 12:00:00 AM,06/26/2022 12:00:00 AM,,Capitol Hill,3,East,Tiert I Inc dba The Wildrose,7690
03/21/2022 12:00:00 AM,Complete,Special Event,Community,,Fremont Fair,S22JU115,06/18/2022 12:00:00 AM,06/19/2022 12:00:00 AM,,Fremont,6,North,Bold Hat Productions,40225
03/21/2022 12:00:00 AM,Cancelled,Special Event,Community,,Morgan Junction Community Festival,S22JU116,06/18/2022 12:00:00 AM,06/18/2022 12:00:00 AM,OTHER,Fauntleroy / Seaview,1,Southwest,Morgan Community Association,230
03/21/2022 12:00:00 AM,Complete,Special Event,Commercial,,Julia's On Broadway Gay Pride,S22JU117,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Capitol Hill,3,East,Julia's On Broadway,220
03/21/2022 12:00:00 AM,Cancelled,Special Event,Commercial,,The Comeback presents PRIDE 2022,S22JU122,06/24/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Duwamish / SODO,2,South,The Comeback,2555
03/28/2022 12:00:00 AM,Complete,Special Event,Community,,Seafair Pirates Landing,S22JU123,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,Alki Beach,Alki / Admiral,1,Southwest,Seattle Seafair Pirates,930
03/28/2022 12:00:00 AM,Cancelled,Special Event,Mixed Free Speech,,Capitol Hill Pride March & Rally 2022,S22JU124,06/26/2022 12:00:00 AM,06/26/2022 12:00:00 AM,Cal Anderson Park,Capitol Hill,3,East,Capitol Hill Pride,420
03/28/2022 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Furry 5K Run & Walk,S22JU125,06/12/2022 12:00:00 AM,06/12/2022 12:00:00 AM,Seward Park,Seward Park,2,South,Seattle Animal Shelter Foundation,1900
03/28/2022 12:00:00 AM,Complete,Special Event,Community,,Greenwood Car Show,S22JU126,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Greenwood / Phinney Ridge,6,North,The Greenwood Knights,40850
03/28/2022 12:00:00 AM,Complete,Special Event,Community,,Lager Fest,S22JU128,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Ballard,6,North,Reuben's Brews,520
03/28/2022 12:00:00 AM,Cancelled,Special Event,Athletic,Run/Walk,Magnuson Series Summer Solstice Run,S22JU129,06/18/2022 12:00:00 AM,06/18/2022 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Magnuson Series,210
03/29/2022 12:00:00 AM,Complete,Special Event,Mixed Free Speech,,Pride in the Park,S22JU130,06/04/2022 12:00:00 AM,06/04/2022 12:00:00 AM,Volunteer Park,Capitol Hill,3,East,Seattle Pride,7605
03/29/2022 12:00:00 AM,Complete,Special Event,Commercial,,SAM Night Live @ Olympic Sculpture Park,S22JU131,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,Olympic Sculpture Park,Downtown,7,West,Seattle Art Museum,975
03/24/2022 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Loop the Lupe Obstacle Course and 5K Run,S22JU133,06/04/2022 12:00:00 AM,06/04/2022 12:00:00 AM,OTHER,High Point,1,Southwest,Our Lady of Guadalupe Church,575
03/29/2022 12:00:00 AM,Complete,Special Event,Community,,Duwamish River People's Park Grand Opening Celebration,S22JU135,07/16/2022 12:00:00 AM,07/16/2022 12:00:00 AM,,South Park,1,Southwest,Port of Seattle,365
04/07/2022 12:00:00 AM,Complete,Special Event,Commercial,,Elysian Brewing's Pride Beer Garden,S22JU146,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Capitol Hill,3,East,Elysian Brewing,720
04/12/2022 12:00:00 AM,Cancelled,Special Event,Commercial,,Harry's Fine Foods Pride Celebration,S22JU147,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,,Capitol Hill,3,East,Harry's Fine Food,220
04/25/2022 12:00:00 AM,Complete,Special Event,Community,,HPIC's Reset Festival,S22JU158,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,OTHER,Riverview,1,Southwest,Highland Park Improvement Club,100
04/25/2022 12:00:00 AM,Cancelled,Special Event,Community,,Roosevelt High School Marching Band Neighborhood Parade,S22JU159,06/11/2022 12:00:00 AM,06/11/2022 12:00:00 AM,,Ravenna / Bryant,4,North;Traffic,Roosevelt High School Marching Band,
04/25/2022 12:00:00 AM,Complete,Special Event,Commercial,,Unicorn Pride: A Celebration of Local Queer Artists,S22JU160,06/24/2022 12:00:00 AM,06/26/2022 12:00:00 AM,,Capitol Hill,3,East,Unicorn Bar and Restaurant Inc,2090
04/28/2022 12:00:00 AM,Complete,Special Event,Commercial,,Totfest Seattle,S22JU162,06/25/2022 12:00:00 AM,06/26/2022 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Pet Cross,1890
05/03/2022 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Seattle Tennis Club,S22JU169,06/04/2022 12:00:00 AM,06/04/2022 12:00:00 AM,,Madison Park,3,East,Butler Valet,1000
05/05/2022 12:00:00 AM,Complete,Special Event,Commercial,,Aegis Greenwood Grand Opening Event,S22JU179,06/18/2022 12:00:00 AM,06/18/2022 12:00:00 AM,,Greenwood / Phinney Ridge,6,North,Aegis Senior Living,575
05/12/2022 12:00:00 AM,Cancelled,Special Event,Free Speech,,Juneteenth March and Parade,S22JU182,06/19/2022 12:00:00 AM,06/19/2022 12:00:00 AM,,Central Area / Squire Park;International District;Madrona / Leschi;Mt. Baker / North Rainier;North Beacon Hill / Jefferson Park,3,East;South;Traffic,Africatown Community Land Trust,650
05/10/2022 12:00:00 AM,Complete,Special Event,Community,,White Center Pride Flag Raising,S22JU183,06/01/2022 12:00:00 AM,06/01/2022 12:00:00 AM,,Highland Park;Roxhill / Westwood,1,Southwest,White Center Pride,475
05/12/2022 12:00:00 AM,Issued,Special Event,Commercial,,Magnuson Night Markets,S22JU184,09/23/2022 12:00:00 AM,12/17/2022 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,NW Marketplaces,49680
05/11/2022 12:00:00 AM,Complete,Special Event,Commercial,,Microsoft Sales Training and Celebration,S22JU185,06/07/2022 12:00:00 AM,06/07/2022 12:00:00 AM,,Fremont,6,North,Bold Hat Productions,5150
05/31/2022 12:00:00 AM,Complete,Special Event,Free Speech,,Juneteenth Waterfront March,S22JU200,06/20/2022 12:00:00 AM,06/20/2022 12:00:00 AM,,Duwamish / SODO,2,South;West,APRI Seattle Chapter,500
06/06/2022 12:00:00 AM,Complete,Special Event,Commercial,,Bring a Trailer Alumni Gathering,S22JU201,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Duwamish / SODO,2,South,The Shop,975
06/06/2022 12:00:00 AM,Complete,Valet Parking,,,Butler Valet - Fremont Studios,S22JU208,06/10/2022 12:00:00 AM,06/10/2022 12:00:00 AM,,Fremont,4,North,Butler Valet,600
06/13/2022 12:00:00 AM,Cancelled,Special Event,Free Speech,,Amhara Association Demonstration/Walk Rally,S22JU212,06/16/2022 12:00:00 AM,06/16/2022 12:00:00 AM,OTHER,Central Area / Squire Park;First Hill,3,East;Traffic,Amhara Association in Seattle,325
06/16/2022 12:00:00 AM,Complete,Valet Parking,,,Bulter Valet - Celebration of Life,S22JU226,06/25/2022 12:00:00 AM,06/25/2022 12:00:00 AM,,Madrona / Leschi,3,East,Butler Valet,200
07/21/2021 12:00:00 AM,Complete,Special Event,Commercial,,Capitol Hill Block Party,S22JY002,07/22/2022 12:00:00 AM,07/24/2022 12:00:00 AM,Cal Anderson Park,Capitol Hill,3,East;Operations,Independent Event Solutions,27900
11/04/2021 12:00:00 AM,Complete,Special Event,Athletic,Cycling,Seattle to Portland Bicycle Classic,S22JY006,07/16/2022 12:00:00 AM,07/16/2022 12:00:00 AM,,Columbia City;Madison Park;Madrona / Leschi;Montlake / Portage Bay;Mt. Baker / North Rainier;Rainier Beach;Seward Park;University District,2;3;4,East;North;South;Traffic,Cascade Bicycle Club,6100
01/07/2022 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Rivkin Summer Run,S22JY026,07/17/2022 12:00:00 AM,07/17/2022 12:00:00 AM,Seward Park,Seward Park,2,South,Rivkin Center,1350
01/10/2022 12:00:00 AM,Complete,Special Event,Athletic,Water,Fat Salmon Open Water Swim,S22JY028,07/16/2022 12:00:00 AM,07/16/2022 12:00:00 AM,Madison Park,Madison Park,3,East;Harbor,Orca Swim Team,450
01/13/2022 12:00:00 AM,Issued,Special Event,Citywide,,Seafair Family Fourth,S22JY032,07/04/2022 12:00:00 AM,07/04/2022 12:00:00 AM,Multiple Parks,Cascade / Eastlake / South Lake Union;Fremont,4;7,Harbor;North;Operations;Traffic;West,Seafair,8075
01/14/2022 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Seafair Torchlight Run,S22JY033,07/30/2022 12:00:00 AM,07/30/2022 12:00:00 AM,,Belltown;Downtown;Queen Anne,7,Operations;Traffic;West,Seafair,18100
01/13/2022 12:00:00 AM,Issued,Special Event,Citywide,,Alaska Airlines Seafair Torchlight Parade,S22JY035,07/30/2022 12:00:00 AM,07/30/2022 12:00:00 AM,Westlake Park,Downtown;Queen Anne,7,Operations;Traffic;West,Seafair,151100
01/14/2022 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Sundae Runday,S22JY036,07/17/2022 12:00:00 AM,07/17/2022 12:00:00 AM,Genessee Park,Columbia City,2,South;Traffic,Run for Good Racing Co.,520
01/20/2022 12:00:00 AM,Complete,Special Event,Community,,Alki Art Fair,S22JY045,07/22/2022 12:00:00 AM,07/24/2022 12:00:00 AM,Alki Beach,Alki / Admiral,1,Southwest,Alki Art Fair,5190
01/20/2022 12:00:00 AM,Complete,Special Event,Commercial,,Seattle Tennis Club 4th of July,S22JY046,07/04/2022 12:00:00 AM,07/04/2022 12:00:00 AM,,Madison Park,3,East;Harbor,Seattle Tennis Club,475
02/10/2022 12:00:00 AM,Cancelled,Special Event,Community,,Seafair Milk Carton Derby,S22JY067,07/16/2022 12:00:00 AM,07/16/2022 12:00:00 AM,Green Lake Park,Green Lake,6,North,Seafair,5400
02/17/2022 12:00:00 AM,Complete,Special Event,Athletic,Run/Walk,Float Dodger 5K,S22JY069,07/23/2022 12:00:00 AM,07/23/2022 12:00:00 AM,Hiawatha Park,West Seattle Junction / Genesee Hill,1,Southwest,Run for Good Racing Co.,420
03/02/2022 12:00:00 AM,Cancelled,Special Event,Athletic,Other,Ballard FC Home Game (7.1),S22JY084,07/01/2022 12:00:00 AM,07/01/2022 12:00:00 AM,,Interbay,7,West,Ballard FC,1260
03/02/2022 12:00:00 AM,Cancelled,Special Event,Athletic,Other,Ballard FC Home Game (7.15),S22JY085,07/15/2022 12:00:00 AM,07/15/2022 12:00:00 AM,,Interbay,7,West,Ballard FC,1260
03/02/2022 12:00:00 AM,Cancelled,Special Event,Athletic,Other,Ballard FC Home Game (7.17),S22JY086,07/17/2022 12:00:00 AM,07/17/2022 12:00:00 AM,,Interbay,7,West,Ballard FC,1260
03/07/2022 12:00:00 AM,Complete,Special Event,Community,,West Seattle Summer Fest,S22JY089,07/15/2022 12:00:00 AM,07/17/2022 12:00:00 AM,OTHER,West Seattle Junction / Genesee Hill,1,Southwest,West Seattle Junction Association,25660
03/09/2022 12:00:00 AM,Complete,Special Event,Commercial,,Art Marble 21 Fourth of July Block Party,S22JY091,07/04/2022 12:00:00 AM,07/04/2022 12:00:00 AM,,Cascade / Eastlake / South Lake Union;Queen Anne,7,West,Art Marble 21,530
03/11/2022 12:00:00 AM,Complete,Special Event,Community,,West Seattle Grand Parade,S22JY101,07/23/2022 12:00:00 AM,07/23/2022 12:00:00 AM,,West Seattle Junction / Genesee Hill,1,Southwest,Rotary Foundation of West Seattle,2525
